City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,arteche,11.6821,124.8624,24.5,86,67,3.7,PH,1707836684
363,fort saskatchewan,53.7129,-113.2149,-3.48,77,100,3.13,CA,1707836684
364,tobelo,1.7263,127.9999,26.2,85,17,1.56,ID,1707836685
365,san jose del cabo,23.0598,-109.7025,17.9,76,20,3.09,MX,1707836685
366,langepas,61.2473,75.1893,-28.16,98,99,3.27,RU,1707836685
367,ust'-kalmanka,52.1171,83.3048,-10.6,83,100,2.15,RU,1707836686
368,kiama,-34.6958,150.7959,20.59,85,1,3.58,AU,1707836686
369,klaksvik,62.2266,-6.5853,5.58,78,81,6.93,FO,1707836686
370,niamey,13.5248,2.1098,39.08,4,0,4.63,NE,1707836687
371,shangqiu,34.4168,115.6507,12.17,73,0,3.26,CN,1707836687
372,lata,18.3983,76.5621,26.58,25,96,3.74,IN,1707836687
373,rio grande,-53.7857,-67.7016,17.02,51,0,10.8,AR,1707836688
374,newman,37.3139,-121.0204,5.72,92,100,1.22,US,1707836688
375,nizhnevartovsk,60.9339,76.5814,-26.97,76,0,4.02,RU,1707836688
376,aioun,16.6598,-9.6179,37.82,4,0,4.57,MR,1707836689
377,flin flon,54.7698,-101.879,-9.27,92,75,2.06,CA,1707836689
378,gadzhiyevo,69.2504,33.3153,-12.81,92,44,6.67,RU,1707836689
379,narrabri,-30.3296,149.7814,25.81,61,3,0.89,AU,1707836690
380,duragan,41.418,35.0558,15.76,48,100,1.43,TR,1707836690
381,popondetta,-8.7667,148.2375,24.05,96,90,1.51,PG,1707836690
382,usogorsk,63.4295,48.7062,-24.66,97,6,2.24,RU,1707836691
383,zliten,32.4676,14.5656,16.9,67,21,11.84,LY,1707836405
384,matoury,4.8497,-52.3269,29.99,74,100,6.69,GF,1707836692
385,san borja,-14.8582,-66.7475,24.68,95,100,1.69,BO,1707836692
386,terenozek,45.0484,64.9841,3.78,59,100,3.18,KZ,1707836692
387,santarem,39.2364,-8.6867,21.23,94,100,0.89,PT,1707836693
388,massawa,15.6032,39.4637,27.85,73,16,3.45,ER,1707836693
389,nantucket,41.3157,-70.009,1.99,99,100,12.28,US,1707836694
390,gewane,10.1592,40.6616,34.19,29,24,3.5,ET,1707836694
391,ancud,-41.8682,-73.8287,18.55,45,13,1.08,CL,1707836694
392,lembar,-8.7246,116.0904,27.34,84,100,0.9,ID,1707836695
393,tabuk,28.4013,36.567,23.03,11,0,5.14,SA,1707836695
394,loiza,18.4327,-65.8798,29.36,64,40,2.57,PR,1707836695
395,sabt alalayah,19.5636,41.9581,13.39,88,98,3.0,SA,1707836696
396,celestun,20.8604,-90.3994,21.74,69,99,6.6,MX,1707836696
397,coquimbo,-29.9532,-71.338,18.93,88,100,3.6,CL,1707836696
398,santa elena de uairen,4.5959,-61.111,30.09,42,54,2.35,VE,1707836697
399,erenhot,43.6408,111.9435,-9.1,86,90,4.15,CN,1707836697
400,mirnyy,62.5411,113.9786,-36.14,98,72,2.29,RU,1707836698
401,libreville,0.39,9.454,32.01,70,20,3.6,GA,1707836698
402,ixtapa,16.8033,-92.9054,16.78,68,42,1.29,MX,1707836698
403,yaren,-0.5471,166.9164,27.99,82,100,5.19,NR,1707836699
404,lospalos,-8.522,126.9987,23.38,90,100,4.59,TL,1707836699
405,paracuru,-3.4144,-39.03,28.34,73,66,4.93,BR,1707836700
406,ambanja,-13.6758,48.4528,29.95,87,99,0.85,MG,1707836700
407,mozarlandia,-14.7457,-50.5713,31.22,54,5,1.76,BR,1707836700
408,sao tome,0.3389,6.7313,30.0,79,75,3.09,ST,1707836701
409,bopolu,7.0667,-10.4875,40.29,22,5,2.24,LR,1707836701
410,chonchi,-42.624,-73.7724,19.79,27,69,1.87,CL,1707836702
411,crossett,33.1264,-91.963,7.0,74,0,1.68,US,1707836703
412,lappeenranta,61.0584,28.1863,-12.97,77,0,7.2,FI,1707836703
413,orkney,59.0133,-3.2312,6.7,84,75,11.62,GB,1707836704
414,richards bay,-28.7708,32.0578,27.99,51,0,4.84,ZA,1707836705
415,gamba,28.2764,88.5165,-7.11,60,73,2.78,CN,1707836706
416,port alfred,-33.5982,26.8915,22.25,81,100,2.68,ZA,1707836706
417,tralee,52.2693,-9.7054,11.14,93,100,2.57,IE,1707836707
418,gasa,31.5129,34.4581,19.58,48,100,2.44,PS,1707836707
419,port lincoln,-34.7212,135.8592,16.9,53,81,5.92,AU,1707836708
420,mogocha,53.7363,119.7625,-25.66,97,18,1.76,RU,1707836708
421,trindade,-16.655,-49.4876,29.86,48,9,1.87,BR,1707836708
422,puerto armuelles,8.2726,-82.8604,31.12,65,100,1.34,PA,1707836709
423,sinop,42.0266,35.1512,13.96,58,75,7.72,TR,1707836709
424,faulquemont,49.0488,6.5958,9.38,64,92,4.15,FR,1707836710
425,lebu,-37.61,-73.6559,19.4,59,5,5.86,CL,1707836711
426,eydhafushi,5.1026,73.0702,27.85,77,45,6.44,MV,1707836711
427,freetown,8.479,-13.268,30.56,51,38,6.17,SL,1707836712
428,dagomys,43.659,39.6544,17.09,64,100,3.36,RU,1707836712
429,namibe,-15.1951,12.1458,25.0,83,20,4.22,AO,1707836713
430,mhamid,30.1284,-6.8834,28.23,15,24,4.28,MA,1707836713
431,xilin hot,43.9312,116.0789,-10.79,86,100,2.77,CN,1707836714
432,katsuura,35.1522,140.3207,13.3,72,0,9.34,JP,1707836714
433,necochea,-38.5545,-58.7393,18.22,52,0,6.57,AR,1707836715
434,kuusamo,65.9646,29.1883,-20.96,84,20,3.09,FI,1707836715
435,novoagansk,61.9459,76.6737,-34.81,100,9,2.62,RU,1707836716
436,colonia,50.9384,6.96,11.14,65,40,3.6,DE,1707836681
437,klyuchi,56.3182,160.8422,-22.66,81,41,1.34,RU,1707836717
438,suva,-18.1416,178.4422,26.71,94,20,0.0,FJ,1707836718
439,riachao do jacuipe,-11.8071,-39.3817,30.43,56,98,4.57,BR,1707836718
440,vilhena,-12.7369,-60.1466,26.08,78,100,3.09,BR,1707836719
441,lubao,23.3572,112.9019,19.98,35,100,1.33,CN,1707836719
442,vorgashor,67.5812,63.7837,-33.04,96,9,2.61,RU,1707836720
443,itaituba,-4.2625,-55.9878,26.03,94,100,1.54,BR,1707836720
444,port-gentil,-0.7149,8.7797,31.99,70,20,5.66,GA,1707836721
445,astaneh-ye ashrafiyeh,37.2607,49.9457,12.95,55,95,1.42,IR,1707836721
446,puerto deseado,-47.7516,-65.9013,21.83,28,97,11.71,AR,1707836721
447,zheleznodorozhnyy,52.674,103.7505,-23.74,98,90,0.44,RU,1707836722
448,chos malal,-37.3785,-70.2719,21.99,32,6,2.66,AR,1707836722
449,gyor,47.6876,17.6347,10.16,57,0,11.32,HU,1707836723
450,manzhouli,49.4767,117.7946,-20.11,90,5,3.12,CN,1707836723
451,basco,40.3278,-91.2001,3.95,61,42,2.25,US,1707836724
452,kilindoni,-7.9114,39.6672,28.77,76,100,4.17,TZ,1707836724
453,salmon arm,50.7005,-119.2791,-1.47,93,66,0.51,CA,1707836725
454,praia,14.9163,-23.5095,29.32,51,20,6.69,CV,1707836725
455,ko samui,9.5014,99.9956,23.96,89,40,1.54,TH,1707836725
456,itacare,-14.2781,-38.9951,27.32,87,18,4.08,BR,1707836726
457,leiston,52.2065,1.5764,8.79,92,100,7.09,GB,1707836727
458,port isabel,26.0734,-97.2086,17.79,69,0,1.54,US,1707836728
459,south hedland,-20.4088,118.5987,28.96,84,2,9.77,AU,1707836729
460,la union,3.2647,-76.2023,24.46,68,45,2.02,CO,1707836729
461,saurimo,-9.6589,20.3981,23.6,84,100,1.02,AO,1707836729
462,cururupu,-1.8243,-44.873,25.11,91,100,1.81,BR,1707836730
463,stamboliyski,42.1364,24.5377,10.96,61,100,4.17,BG,1707836730
464,arraial do cabo,-22.9663,-42.0244,33.94,52,0,5.14,BR,1707836446
465,shimoda,34.6795,138.9454,11.1,77,0,6.92,JP,1707836732
466,riberalta,-10.9973,-66.0752,27.07,83,100,2.06,BO,1707836732
467,akrehamn,59.2608,5.186,4.08,87,75,7.72,NO,1707836732
468,laguna,-28.4837,-48.7817,25.07,96,100,0.31,BR,1707836733
469,jordanow,49.6489,19.8383,7.16,80,100,3.92,PL,1707836733
470,warrenton,38.7135,-77.7954,2.94,85,100,2.24,US,1707836239
471,sao gabriel da cachoeira,-0.125,-67.0814,28.76,84,0,2.06,BR,1707836734
472,roma,41.8933,12.4829,18.09,53,0,5.14,IT,1707836171
473,mana,43.0818,0.9505,17.38,45,18,1.24,FR,1707836735
474,fordingbridge,50.9268,-1.7917,11.53,96,75,7.2,GB,1707836735
475,alpu,39.7647,30.9575,9.14,76,100,0.33,TR,1707836735
476,yuzhno-kurilsk,44.0271,145.8614,-0.06,87,2,2.86,RU,1707836736
477,riverton,40.687,-95.5682,4.69,75,100,2.57,US,1707836736
478,xining,36.6173,101.7762,-0.32,40,100,1.78,CN,1707836737
479,oraiokastro,40.7273,22.9149,14.67,48,77,8.05,GR,1707836737
480,okhotsk,59.3644,143.2411,-22.84,100,100,0.77,RU,1707836737
481,caaguazu,-25.4662,-56.0182,26.75,71,100,3.35,PY,1707836738
482,puerto carreno,6.188,-67.4895,31.99,51,0,6.17,CO,1707836738
483,koundara,12.4852,-13.2985,41.62,7,5,2.5,GN,1707836739
484,general villegas,-35.0326,-63.0148,20.13,35,100,2.93,AR,1707836739
485,zagora,39.4438,23.1022,13.39,69,15,3.55,GR,1707836740
486,nookat,40.2657,72.6178,4.42,52,7,1.67,KG,1707836740
487,barra de santo antonio,-9.4038,-35.5118,31.56,65,95,4.42,BR,1707836740
488,ponta delgada,37.7394,-25.6684,18.44,82,20,9.77,PT,1707836741
489,kyren,51.6824,102.1329,-18.35,95,68,0.89,RU,1707836741
490,hauterive,48.4774,0.199,7.55,92,100,6.22,FR,1707836742
491,grottammare,42.9905,13.8688,14.92,70,17,5.87,IT,1707836742
492,cabinda,-5.5576,12.1919,31.91,74,100,1.03,AO,1707836742
493,pisco,-13.71,-76.203,26.03,78,75,4.12,PE,1707836743
494,mahibadhoo,3.7572,72.9689,27.86,83,93,8.51,MV,1707836743
495,afega,-13.7998,-171.8524,26.94,88,75,2.06,WS,1707836743
496,caleta de carquin,-11.0918,-77.6283,26.05,74,8,3.22,PE,1707836744
497,bismarck,46.8083,-100.7837,-0.52,95,100,2.57,US,1707836701
498,brisas de zicatela,15.8367,-97.0429,26.29,65,0,2.57,MX,1707836745
499,isangel,-19.5411,169.2811,26.05,91,46,5.75,VU,1707836745
500,fort-shevchenko,44.5086,50.2619,11.22,53,100,4.88,KZ,1707836746
501,winnemucca,40.9724,-117.7348,2.16,48,97,1.12,US,1707836746
502,shadrinsk,56.0868,63.6294,-5.11,94,100,6.05,RU,1707836219
503,melfort,52.8614,-104.6136,-4.94,86,100,2.57,CA,1707836747
504,grand falls-windsor,48.9442,-55.6526,-1.59,77,18,0.45,CA,1707836747
505,hirara,24.9264,125.2411,20.25,94,75,4.63,JP,1707836748
506,christiansburg,37.1299,-80.4089,4.91,64,0,4.63,US,1707836748
507,okha,53.5891,142.9498,-14.66,94,100,5.37,RU,1707836749
508,bakanas,44.8078,76.2746,-1.74,85,14,3.86,KZ,1707836749
509,schipkau,51.5191,13.8997,8.69,65,90,1.79,DE,1707836749
510,gueltat zemmour,25.1488,-12.3695,30.92,17,61,9.42,MR,1707836750
511,mejit,10.2843,170.8699,26.45,75,100,6.39,MH,1707836750
512,robore,-18.3306,-59.7562,25.96,83,100,2.41,BO,1707836751
513,olgii,48.9682,89.9621,-15.15,51,11,2.63,MN,1707836751
514,pailitas,8.9581,-73.6254,33.75,45,34,0.97,CO,1707836751
515,morioka,39.7021,141.1545,7.55,86,100,5.02,JP,1707836211
516,timbuktu,16.7719,-3.0087,36.26,4,100,3.48,ML,1707836752
517,malangawa,26.8545,85.55,18.7,40,80,1.57,NP,1707836753
518,kashmar,35.2445,58.4642,13.68,25,3,1.09,IR,1707836753
519,olinda,-7.9986,-34.846,32.01,66,75,4.63,BR,1707836753
520,taoudenni,22.6762,-3.9805,34.99,11,0,6.16,ML,1707836754
521,coro,11.4056,-69.6679,28.54,71,90,7.03,VE,1707836754
522,gaalkacyo,6.7697,47.4308,31.65,33,9,8.43,SO,1707836754
523,labytnangi,66.6615,66.3811,-34.21,94,8,1.97,RU,1707836755
524,horbourg-wihr,48.0806,7.4002,13.14,54,40,1.03,FR,1707836755
525,lorengau,-2.033,147.2789,27.18,82,95,4.32,PG,1707836756
526,christchurch,-43.531,172.6366,15.12,89,100,2.57,NZ,1707836756
527,ternate,45.7823,8.6903,16.03,43,0,3.09,IT,1707836756
528,sabha,-18.1416,178.4422,26.71,94,20,0.0,FJ,1707836718
529,rosario oeste,-14.8259,-56.4236,32.15,50,83,1.64,BR,1707836757
530,cannonvale,-20.2822,148.6895,25.9,95,83,1.54,AU,1707836757
531,ayod,8.1236,31.4098,39.36,11,72,2.54,SS,1707836758
532,san andres tuxtla,18.4459,-95.2135,18.14,89,100,1.91,MX,1707836758
533,fortuna,40.5974,-124.156,7.29,98,75,0.0,US,1707836758
534,nuuk,64.175,-51.7355,-11.6,72,20,8.23,GL,1707836759
535,louis trichardt,-23.0383,29.9067,31.57,28,26,4.06,ZA,1707836759
536,ar raqqah,35.9497,39.0089,16.3,53,100,4.77,SY,1707836759
537,sirohi,24.8858,72.8589,19.31,21,96,2.08,IN,1707836760
538,uturoa,-16.7437,-151.4594,25.44,84,100,11.42,PF,1707836760
539,georgievka,54.2219,56.2243,-8.42,94,100,5.45,RU,1707836760
540,greenland,71.8172,-40.4263,-42.39,100,100,2.77,GL,1707836761
541,pariaman,-0.6264,100.1178,30.03,82,73,2.05,ID,1707836761
542,carutapera,-1.2017,-46.0206,25.35,92,100,1.81,BR,1707836761
543,san miguel de cauri,-10.2907,-76.6302,9.47,71,93,2.75,PE,1707836762
544,eyl,7.9807,49.8188,26.31,74,12,6.69,SO,1707836762
545,zemio,5.0248,25.1293,39.03,16,47,0.75,CF,1707836763
546,bucerias,20.7556,-105.3344,22.65,88,100,2.06,MX,1707836763
547,midvagur,62.0491,-7.1892,5.51,81,20,5.66,FO,1707836764
548,kargasok,59.0598,80.8709,-18.98,97,100,2.75,RU,1707836764
549,kruisfontein,-34.012,24.7433,26.66,63,96,10.06,ZA,1707836765
550,buon ma thuot,12.6797,108.0447,20.05,83,9,3.86,VN,1707836766
551,riohacha,11.5352,-72.912,31.01,62,20,8.23,CO,1707836766
552,lae,-6.7302,147.0008,26.16,90,95,2.32,PG,1707836766
553,kingscliff,-28.2567,153.5761,23.25,88,54,3.6,AU,1707836767
554,ndende,-10.4659,17.7559,28.04,60,81,1.19,AO,1707836768
555,coronel suarez,-37.46,-61.9319,19.53,38,0,2.54,AR,1707836768
556,mohr,27.5515,52.8821,23.75,49,0,1.22,IR,1707836769
557,magadan,59.5605,150.7989,-27.62,100,83,1.84,RU,1707836769
558,ephrata,40.1799,-76.1789,1.34,90,100,3.6,US,1707836770
559,zhangye,38.9365,100.4556,-1.32,32,100,1.8,CN,1707836770
560,codajas,-3.8413,-62.0603,27.55,76,98,3.36,BR,1707836771
561,quellon,-43.12,-73.6203,16.47,59,99,4.69,CL,1707836771
562,shengli,40.1191,116.6445,0.97,69,89,1.0,CN,1707836772
563,arcachon,44.6616,-1.17,19.12,48,0,3.6,FR,1707836772
564,subaykhan,34.8606,40.6014,18.96,39,100,5.92,SY,1707836772
565,buinsk,54.9723,48.2929,-14.29,96,71,3.6,RU,1707836773
566,akdepe,38.3138,57.596,17.68,27,8,3.93,TM,1707836773
567,bodaybo,57.85,114.204,-15.99,93,100,2.83,RU,1707836774
568,america dourada,-11.4515,-41.4358,29.21,47,96,7.71,BR,1707836775
569,tamandare,-8.75,-35.1046,32.5,49,86,4.28,BR,1707836776
570,dedza,-14.3807,34.3282,19.5,89,91,1.83,MW,1707836776
